company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_d20457a88e30,UpCodes,S5134,https://www.buildersshow.com/exhibitor/upcodes,"UpCodes is transforming how building professionals engage with code, creating a faster and smarter path from regulation to specification. The AI-powered platform connects the dots across the design and construction lifecycle, enabling confident, well-informed decisions at every step. 
Grounded in trust, built for clarity, and driven by innovation, UpCodes reshapes how architects, engineers, builders, and homeowners navigate complex requirements. By consolidating thousands of fragmented regulations into a single intelligent system, including real-time search, collaboration tools, and automated compliance checks, UpCodes turns building code from a barrier into a catalyst for better designed, compliant projects. 
With a mission to bring clarity and intelligence to the built environment, UpCodes is redefining the future of design and construction.",Service,Austin,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_austin-texas-usa
c_3de0153d448b,UPeak Smart Home Ltd.,W7991,https://www.buildersshow.com/exhibitor/upeaksmarthomeltd,"UPeak Elevator Ltd.: Engineering the Future of Home Mobility 
For over three decades, the founding team behind UPeak Smart Home Ltd. has been at the forefront of the commercial elevator industry, managing complex projects for metro systems, high-rise towers, hospitals, and government buildings. This legacy of engineering excellence—rooted in uncompromising safety, reliability, and performance—is now the foundation of our residential innovation. 
Introducing EasyRise—the first home elevator powered by direct electric drive, engineered to bring commercial-grade quality into the heart of your home. 

EasyRise Home Elevator: The New Standard for Residential Mobility 
Traditional home elevators often come with compromises: noise, space demands, high maintenance, oil leak, and complex installation. EasyRise was designed to eliminate every one of these limitations. By integrating the best of screw, hydraulic, and traction technologies, we’ve created a home elevator that delivers superior performance without sacrifice. 

Key Features for Modern Homebuilders & Buyers 


Whisper-Quiet Direct DriveAdvanced quiet-drive technology ensures near-silent operation—perfect for maintaining a peaceful home environment. 


Eco-Friendly & EfficientOur oil-free direct-drive motor eliminates contamination risks and reduces energy consumption, supporting sustainable home design. 


Space-Saving & Flexible InstallationNo pit required and minimal structural demands make EasyRise ideal for both new builds and retrofits. 


AI-Powered Smart MaintenanceProactive remote monitoring, fault prediction, and smart scheduling enhance safety, reduce downtime, and streamline service. 


Cost-Effective Design & InstallationSimplified engineering and faster installation lower total cost of ownership while maintaining top-tier safety and quality. 


Low-Maintenance & Homeowner-FriendlyBuilt with a “simplify the complex” approach for easier, faster, and more affordable long-term upkeep. 



At UPeak Smart Home Ltd., we merge the rigorous engineering standards of commercial elevators with the elegance and simplicity modern homeowners deserve. 
EasyRise: Where Commercial-Grade Engineering Meets Home Comfort. 
Stop by our booth at the International Builders Show to see the EasyRise difference in person.",Product,Delta,British Columbia,Canada,Building Materials,s_building-materials,l_delta-british-columbia-canada
c_b4d18c226543,Upgrade Financing Platform,S5211,https://www.buildersshow.com/exhibitor/upgrade,Please stop by and visit our booth,Product,Atlanta,Georgia,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_atlanta-georgia-usa
c_c270977e7ae2,UPI (Urethane Polymers Inc),S6103,https://www.buildersshow.com/exhibitor/upiurethanepolymersinc,Please stop by and visit our booth,Product,Fontana,California,USA,Building Materials,s_building-materials,l_fontana-california-usa
c_cee4b44f6667,Urban Standard Capital,S6030,https://www.buildersshow.com/exhibitor/urbanstandardcapital,Please stop by and visit our booth,Service,New York,New York,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_new-york-new-york-usa
c_b24f03eccfdc,Urban Surfaces,S12119,https://www.buildersshow.com/exhibitor/urbansurfaces,Please stop by and visit our booth,Product,Corona,California,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_corona-california-usa
c_9881b4d41421,US Door & More Inc,W3183,https://www.buildersshow.com/exhibitor/usdoormoreinc,"US Door & More Inc. manufactures premium wood doors built for design-focused homes and high-performance applications. We produce custom entry, interior, pivot, and specialty doors using solid materials, precise engineering, and modern craftsmanship. Our products are trusted by builders, architects, and homeowners nationwide for their quality, durability, and design flexibility. Each door is made to order, sized to fit the project, and delivered with the reliability customers expect from a manufacturing company with over two decades of experience.",Product,Tampa,Florida,USA,Building Materials,s_building-materials,l_tampa-florida-usa
c_bab31fa4be49,US Tornado Shelter,S12176,https://www.buildersshow.com/exhibitor/ustornadoshelter,Please stop by and visit our booth,Product,Boone,North Carolina,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_boone-north-carolina-usa
c_f86b4581a77e,USA Today Network/LocaliQ,W8470,https://www.buildersshow.com/exhibitor/usatodaynetworklocaliq,"Move your business forward with digital marketing powered by AI and local expertise. USA Today Network/LocaliQ is how businesses like yours attract and retain the ideal customers. With a platform and a partner that helps you do more with your digital marketing, now all the right leads find you.",Service,NY,New York,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_ny-new-york-usa
c_ef136989e82c,"USAN KITCHEN AND BATH CO.,LTD",W4283,https://www.buildersshow.com/exhibitor/usankitchenandbathcoltd,"With Cupc Certificate, we are one of the leading sinks manufacturers in China, With more than 15 years experience in producing and exporting sinks, we have developed many types of sinks such as Apron Farm Sinks, Handmade Sinks, Undermount & Topmount Sinks, Rv Cars Sinks, Ada Sinks, and sinks that can be made in different colors, as well as customized stainless steel cabinets. 
We supply high-quality products with competitive prices and good service. Our products are well-received by customers worldwide.",Product,"JIANGMEN, Guangdong",,China,Building Materials,s_building-materials,l_jiangmen-guangdong-china
c_b012db988f19,USMills,S17037,https://www.buildersshow.com/exhibitor/usmills,Please stop by and visit our booth,Product,Dalton,Georgia,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_dalton-georgia-usa
c_a4d9d000bf7f,V3 Media Group,S2071,https://www.buildersshow.com/exhibitor/v3mediagroup,"V3 Media Group is a digital marketing agency that specializes in generating leads for the Home Builder and new construction industries. With custom web solutions to help home builders automate things from website management, Zillow listings, Homes.com communities, and more, V3 Media Group can grow any home builder or construction business quickly without adding staff. Using AI tools to speed up processes, V3 has been able to, on average, increase annual lead generation by 35% in the first year.",Service,Opelika,Alabama,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_opelika-alabama-usa
c_bc0e1adf27e2,Valuedshow Management LLC,W8391,https://www.buildersshow.com/exhibitor/valuedshowmanagementllc,Please stop by and visit our booth,Product,"Fuzhou, Fujian",,China,Global Products,s_global-products,l_fuzhou-fujian-china
c_a4c35da64365,VARC Solutions,S4135,https://www.buildersshow.com/exhibitor/varcsolutions,Please stop by and visit our booth,Service,Friendswood,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_friendswood-texas-usa
c_ebfa3f361adc,VB Synthetics,W7554,https://www.buildersshow.com/exhibitor/vbsynthetics,Please stop by and visit our booth,Product,League City,Texas,USA,Building Materials,s_building-materials,l_league-city-texas-usa
c_784964c40bbe,Vector Structural Engineers,S1094,https://www.buildersshow.com/exhibitor/vectorstructuralengineers,Please stop by and visit our booth,Service,Draper,Utah,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_draper-utah-usa
c_ece1ccbde93d,Vega Bond Spray Foam,W5886,https://www.buildersshow.com/exhibitor/starksupplyllc,Please stop by and visit our booth,Product,Alpharetta,Georgia,USA,Building Materials,s_building-materials,l_alpharetta-georgia-usa
c_86ae513ca88b,Vega Yapisal Urunleri San. Tic. A.S./ SUNFLEX,S6199,https://www.buildersshow.com/exhibitor/vegayapisalurunlerisanticas,Please stop by and visit our booth,Product,"Istanbul, Istanbul",,Turkey,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_istanbul-istanbul-turkey
c_a2adf1ab2cad,Ventana USA,W7983,https://www.buildersshow.com/exhibitor/ventanausa,Please stop by and visit our booth,Product,Export,Pennsylvania,USA,Building Materials,s_building-materials,l_export-pennsylvania-usa
c_66bce1cefef0,Ventgrid Inc.,W6846,https://www.buildersshow.com/exhibitor/ventgridinc,"Depend on Ventgrid for high-quality interior and exterior construction products. We provide ventilation layer solutions that can be used in wall, roof and floor assemblies. Use Ventgrid products to help protect your home from interior and exterior damage.",Product,Mahone Bay,Nova Scotia,Canada,Building Materials,s_building-materials,l_mahone-bay-nova-scotia-canada
c_ef32646753db,Ventiques,S12056,https://www.buildersshow.com/exhibitor/designtileandflooringventiques,"Ventiques flush mount floor vents are the latest in design for people building new homes or remodeling a house.  We are shaking up the floor vent industry by giving you new and improved options in heating, air conditioning, and air exchange floor vents.  
Ventique Metal Vents are here to offer a solution for flooring installers and homeowners alike-vents that are as unique as your floors. Over the years, we found that ordinary raised drop-in floor vents do not add anything to a home’s look, feel or value.  So, we set out to create a custom product that is functional and stylish, but also easy to install for skilled craftsman and DIY homeowners.  Ventique metal vents are compatible with nearly any type of flooring, and their flush mount for a seamless finish.  Our unique design with its flush mount frame and grill inserts set them apart from other vents. Our frame design is a ½” thick allowing for most tile flooring to be set flush with the frame. Composed of powder coated aluminum our vents will not rust chip, bend, crack, or peel.  And in durability tests our metal vents have proven their weight by upholding more than 875 pounds.   
We know that you may never have thought about your floor vents before as being something that you could pick a different style.  Now you can.  Why wait, upgrade yourself from the standard old boring vents you settled for to something new, beautiful, and smooth on the surface, Ventiques vents. 
All our vents are flush mount making them handicap accessible. For those in wheelchairs, scooters, or even using walkers, even the smallest bump of a raised floor vent can be a huge obstacle-and a safety risk. 
Our newest product our Kanyon Vents.   Are fully adjustable.  Meaning you can adjust the height of the register to the thickness of your flooring.  Making it flush mount for any type of flooring.   Go from 1/8"" on up.  Simply add spacers to adjust the height of the vent.  It is compatible with, LVP, Tile, Carpet, Laminate, Hardwood.",Product,Waite Park,Minnesota,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_waite-park-minnesota-usa
c_71ddbe748205,Venture Circle International LLC / Creative Images,S10134,https://www.buildersshow.com/exhibitor/venturecircleinternationalllcc,"From framed and frameless mirrors to mirrored closet doors, framed ovals, bath accessories, partitions, bathroom accessories, blinds, and so much more - our diverse Division 10 product range ensures the perfect fit for both residential and commercial needs alike.",Product,Sanford,Florida,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_sanford-florida-usa
c_6005bd2537b3,VERSATEX Building Products,W6983,https://www.buildersshow.com/exhibitor/versatexbuildingproductsllc,Please stop by and visit our booth,Product,Aliquippa,Pennsylvania,USA,Building Materials,s_building-materials,l_aliquippa-pennsylvania-usa
c_f14a89ae0184,Vetter Stone Co,W7666,https://www.buildersshow.com/exhibitor/vetterstoneco,Please stop by and visit our booth,Product,Kasota,Minnesota,USA,Building Materials,s_building-materials,l_kasota-minnesota-usa
c_40bad1509542,Vevor,S12187,https://www.buildersshow.com/exhibitor/vevor,Please stop by and visit our booth,Product,Rancho Cucamonga,California,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_rancho-cucamonga-california-usa
c_3b00838052a3,VGM Holdings. LLC,W7662,https://www.buildersshow.com/exhibitor/vgmholdingsllc,Custom Fabrication of Architectural Metal and Glass Products,Product,Fort Myers,Florida,USA,Building Materials,s_building-materials,l_fort-myers-florida-usa
c_006db489d963,Vibrant Building Technologies,S9089,https://www.buildersshow.com/exhibitor/vibrantbuildingtechnologies,Please stop by and visit our booth,Product,Stamford,Connecticut,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_stamford-connecticut-usa
c_783ddae7007b,"Vietnam HK Building Materials Co., Ltd",W5547,https://www.buildersshow.com/exhibitor/vietnamhkbuildingmaterialscolt,Please stop by and visit our booth,Product,,,Hong Kong,Building Materials,s_building-materials,l_nan-hong-kong
c_a79c685e4401,"Vietnam JQ Copper Co., Ltd.",W8643,https://www.buildersshow.com/exhibitor/vietnamjqcoppercoltd,Please stop by and visit our booth,Product,"Trang Bang, Tay Ninh",,Vietnam,Building Materials,s_building-materials,l_trang-bang-tay-ninh-vietnam
c_fb78214b2201,"VIETNAM PANDORA MATERIALS CO., LTD",S11041,https://www.buildersshow.com/exhibitor/carvestudioinc,Please stop by and visit our booth,Product,,,Vietnam,Building Materials,s_building-materials,l_nan-vietnam
c_110d26485696,"VIETNAM ZHIJIA HARDWARE CO.,LTD",W6477,https://www.buildersshow.com/exhibitor/vietnamzhijiahardwarecoltd,"Established in early 2024, we have 10100㎡ of land and 3200 ㎡ standardized factory building. We build forging, precision machining(CNC), plastic injection workshop, assembly workshops and laboratory and quality control teams. 
Products: valves, stub-outs, water hammers and other product assemblies. CUPC certification.Professional OEM and ODM manufacturer.",Product,"Trang Bang, Tay Ninh",,Vietnam,Building Materials,s_building-materials,l_trang-bang-tay-ninh-vietnam
c_6fb2a5cddc3e,Viewmax Windows and Doors Ltd.,W6353,https://www.buildersshow.com/exhibitor/viewmaxwindowsanddoorsltd,"Viewmax Windows and Doors was established in 2014 and specializes in the R&D and production of ultra-high-performance windows and doors. We have received numerous industry accolades and certifications, hold over 100 patents, four software copyrights, and have contributed to the development of four industry standards. 


Our North American operation is headquartered in Toronto, Canada, with dealers in Vancouver, Montreal, and Ottawa. A North American manufacturing facility is scheduled to open in Ontario, Canada, in 2025. A family-owned company with a global presence, Viewmax has more than 700 employees, with business across Canada, America, Ireland, Philippines, Thailand, and Vietnam. Viewmax’s global headquarters and manufacturing is centered in China.",Product,CONCORD,Ontario,Canada,Building Materials,s_building-materials,l_concord-ontario-canada
c_870baf2ab2d9,Viewrail,S17049,https://www.buildersshow.com/exhibitor/viewrail,"Viewrail is America's first choice for floating stairs and modern cable or glass railings. Viewrail handles the entire process from initial designs, through engineering, manufacturing, fabrication, delivery, and installation. Viewrail empowers building professionals to build exceptional spaces with stunning and refined stair and railing systems that are simple to install and engineered to fit your space perfectly.",Product,Goshen,Indiana,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_goshen-indiana-usa
c_d28a8e1b8744,Vigilantex Inc,S14169,https://www.buildersshow.com/exhibitor/vigilantexinc,Please stop by and visit our booth,Product,Phoenix,Arizona,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_phoenix-arizona-usa
c_29653c6a59dc,Vinco group LLC,W5987,https://www.buildersshow.com/exhibitor/vincogroupllc,Please stop by and visit our booth,Product,Phoenix,Arizona,USA,Building Materials,s_building-materials,l_phoenix-arizona-usa
c_38d43e9e3750,VintageView Wine Storage Systems,S13059,https://www.buildersshow.com/exhibitor/vintageviewwinestoragesystems,"A Quarter Century of Perfecting the Wine as Design 
A great custom home isn't built on specs. It's built on experiences. For 25 years, VintageView has provided the backdrop for the world’s best moments, transforming wine storage from a utility into a centerpiece. 
We are the original. The inventors of the label-forward aesthetic. But at the International Builders Show 2026, we aren't looking back. We are reshaping the horizon. 
Join us to experience the Vino Series Window, a design-forward shelving revelation that opens up new visual possibilities for your interiors. Pair a wine racking installation with the new Goguette Multi-Zone Wine Fridge, and you have a complete ecosystem of preservation and presentation. 
Whether it’s our iconic W Series Wine Rack or these groundbreaking new releases, everything we make is backed by a lifetime warranty and supported by our complimentary design services. There is a reason we have been the preferred wine rack of every New American Home project since 2020. 
Your clients collect wine. You collect accolades. Let’s build something extraordinary together.",Product,Denver,Colorado,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_denver-colorado-usa
c_6599423d2f1a,Vinyl Trends (Fento Knee Protection),W6854,https://www.buildersshow.com/exhibitor/vinyltrendsfentokneeprotection,Please stop by and visit our booth,Product,Cambridge,Ontario,Canada,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_cambridge-ontario-canada
c_d1b183320832,"Virtuo, Inc.",W5653,https://www.buildersshow.com/exhibitor/virtuo,"Virtuo is the Home Journey Platform for large homebuilders. We connect systems, teams, and buyers into one seamless experience from contract to move-in and beyond. By turning fragmentation into connection, Virtuo helps builders sell more homes with less effort, improve buyer trust, and gain clear visibility into the business impact of the home journey.",Service,Calgary,Alberta,Canada,Business Management & Professional Services,s_business-management-and-professional-services,l_calgary-alberta-canada
c_39aa30a08002,Vista Railing Systems Inc.,W6153,https://www.buildersshow.com/exhibitor/vistarailingsystemsinc,Please stop by and visit our booth,Product,Maple Ridge,British Columbia,Canada,Building Materials,s_building-materials,l_maple-ridge-british-columbia-canada
c_5eb71de9a2fe,Visual Comfort & Co.,S12005,https://www.buildersshow.com/exhibitor/visualcomfortco,"At Visual Comfort, we pair design excellence with exceptional craftsmanship. Collaborating with leading designers, we create timeless, innovative lighting made with premium materials, meticulous details, and hand-applied finishes. From indoor fixtures to outdoor statements, every piece elevates spaces with beauty, character, and lasting quality.",Product,Skokie,Illinois,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_skokie-illinois-usa
c_d82eab886a5f,VITRIUS,W5243,https://www.buildersshow.com/exhibitor/vitriususa,Please stop by and visit our booth,Product,Chino,California,USA,Building Materials,s_building-materials,l_chino-california-usa
c_343c91a3be37,Vivid Copper,S2187,https://www.buildersshow.com/exhibitor/vividcopper,Please stop by and visit our booth,Product,Kansas City,Missouri,USA,Building Materials,s_building-materials,l_kansas-city-missouri-usa
c_929922fc1343,VK Eco Glass LLC dba Eco Glass,W7089,https://www.buildersshow.com/exhibitor/vkecoglassllcdbaecoglass,Please stop by and visit our booth,Product,"Longwood,",Florida,USA,Building Materials,s_building-materials,l_longwood-florida-usa
c_0bcaeab9c531,VOSKER,S9179,https://www.buildersshow.com/exhibitor/voskersecurity93819506quebecin,"Every year, construction companies lose millions to theft, vandalism, and project delays. Heavy equipment, tools, and materials are prime targets. And with most sites lacking Wi-Fi or electricity, traditional surveillance just doesn’t work—leaving projects vulnerable, costs rising, and deadlines at risk. 
VOSKER changes that. Their solar-powered, 4G-LTE cameras are built for remote job sites—rugged, autonomous, and ready to protect high-value assets from day one. 
Through the VOSKER app, managers get real-time AI alerts and more than just security: 
Project Monitoring – Track construction progress, deliveries, and on-site activity. 
Safety & Compliance – Ensure safety protocols and processes are consistently followed. 
The benefits are clear. Low cost—trailers or guards can run thousands per month. And rapid deployment—no networking required. Just mount, connect, and monitor. 
Construction is demanding. Security shouldn’t be another risk. VOSKER keeps sites protected—anytime, anywhere. Visit https://www.vosker.com/us/en/outdoor-security-camera-no-wifi-construction to learn more.",Product,Victoriaville,,Canada,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_victoriaville-canada
c_af4ea07fdcb6,VRod USA Fiberglass Rebar,W7187,https://www.buildersshow.com/exhibitor/vrodusa,"V-ROD® Rebar is a high-performance, non-corrosive reinforcement made from glass fiber–reinforced polymer (GFRP). Engineered as a modern alternative to traditional steel rebar, V-ROD delivers exceptional strength, durability, and longevity in concrete structures—especially in harsh or corrosive environments. 
Unlike steel, V-ROD will not rust, corrode, or degrade when exposed to moisture, salt, chemicals, or extreme temperatures. Its lightweight design makes handling and installation easier and safer, while its high tensile strength and thermal compatibility with concrete help extend the service life of structures. 
V-ROD rebar is commonly used in bridges, marine structures, parking garages, highways, industrial facilities, residential housing and other applications where long-term durability and reduced maintenance are critical. By eliminating corrosion-related damage, V-ROD helps lower lifecycle costs and supports more resilient, sustainable construction.",Product,Rockford,Illinois,USA,Building Materials,s_building-materials,l_rockford-illinois-usa
c_d2a0539d397f,The Vulcan Group,P1231,https://www.buildersshow.com/exhibitor/thevulcangroup,Please stop by and visit our booth,Product,Plantsville,Connecticut,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_plantsville-connecticut-usa
c_6046fd05a23b,Vulcan Vents,W6086,https://www.buildersshow.com/exhibitor/newcalmetals,"Advanced Wildfire Defense Vulcan Vents and FireStorm Building Products, by New Cal Metals offer complete flame and ember protection for your home. Vulcan Vents are the leading fire and ember safe vent in the world! Trusted by experts and homeowners alike, Vulcan Vents continue to set the standard for wildfire ember and flame protection. 
  
RESOURCES 
How They Work 
Airflow Comparison 
Fire Demonstration 
How To Install",Product,Loomis,California,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_loomis-california-usa
c_79872407e5c0,Vybond (formerly Berry Global),W6493,https://www.buildersshow.com/exhibitor/vybond,"Vybond brings together two workhorse brands builders and contractors already trust: Polyken® and Nashua®. Our tapes show up where it matters in flashing, roofing, stucco, WRB seaming, waterproofing, and air/vapor barrier protection. If it needs to seal, bond, protect, or hold up under weather, heat, cold, or harsh jobsite conditions, we make it. 
From window and door flashing to roof underlayment transitions to stucco masking and detail work, our products help builders create tighter assemblies, stronger connections, and better-performing envelopes. Polyken delivers engineered precision; Nashua brings jobsite toughness. Together, they anchor the Vybond family: field-tested tapes for pros who need it done right the first time.",Product,Franklin,Kentucky,USA,Building Materials,s_building-materials,l_franklin-kentucky-usa
c_fbe86c2c4e48,Walls of Troy Inc.,W4671,https://www.buildersshow.com/exhibitor/wallsoftroy,"Imagine a panelized housing system that doesn't require drywall. In fact, it eliminates six of the ""trades"" required for stick-built homes. 
A first in North America, The Walls of Troy are non-combustible, anti-microbial, super resilient panels that have been used for home construction in Europe for decades. Made of solid wood-wool and Portland cement, they are perfect for our local seismic and weather-related disaster areas. In fact, our showcase home is currently being built in Oklahoma-- the heart of tornado alley. 
Stop by our booth (W4671) and see our panels and the unique ""Structulink"" rebar system we use to tie them all together into safe, more affordable homes.",Product,Brunswick,Georgia,USA,Building Materials,s_building-materials,l_brunswick-georgia-usa
c_5e0f8bd50fec,Wan Bridge Group,S7211,https://www.buildersshow.com/exhibitor/wanbridgegroup,Please stop by and visit our booth,Service,Houston,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_houston-texas-usa
c_97d0f3a73a77,"Wanfu Building Materials Products Co., Ltd Nanan Fujian",S11109,https://www.buildersshow.com/exhibitor/wanfubuildingmaterialsproducts,"As a vertically integrated manufacturer, Wanfu Cast Marble operates state-of-the-art facilities specializing in high-end bathroom products, including:Tub & Shower Surrounds | Shower Pans | Glass Shower Doors. Our product undergoes rigorous inspection. We provide real-time video and photo documentation during production, ensuring transparency and compliance with your specifications. We exceed expectations through proactive service, flexible customization, and relentless pursuit of excellence – strengthening our position as the industry leader in premium bath solutions.",Product,"Quanzhou, Fujian",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_quanzhou-fujian-china
c_8c9ed755d101,Warmboard Inc.,W4389,https://www.buildersshow.com/exhibitor/warmboard,"Warmboard, Inc. is a premier radiant floor heating company, specializing in high-performance hydronic systems. Headquartered in California, Warmboard has over 25 years of industry leadership, providing superior comfort and energy savings for homeowners and ease of specification and installation for architects and builders. 
Our Warmboard Comfort System™ (WCS) takes performance to a new level by providing a complete, end-to-end radiant heating package. WCS includes our award-winning radiant panels, PEX tubing, Warmsource boiler, and pre-configured wireless controls and thermostats, all designed by Warmboard’s in-house team to guarantee seamless integration and the easiest, fastest installation on the market.",Product,Scotts Valley,California,USA,Building Materials,s_building-materials,l_scotts-valley-california-usa
c_878cfdf5f5c9,Warming Trends,S6178,https://www.buildersshow.com/exhibitor/warmingtrends,"Warming Trends® creates premium outdoor fire features where craftsmanship, durability, and architectural beauty come together. 
Our signature CROSSFIRE® Brass Burners produce a taller, brighter, fuller flame with natural movement and presence... designed to become the focal point of outdoor spaces. Every burner is constructed entirely of solid brass, a material chosen for its corrosion resistance, longevity, and ability to perform beautifully in any environment. This uncompromising construction allows us to confidently offer a lifetime warranty, one of the strongest in the industry. 
Complementing our burners, we offer a complete ecosystem of fire solutions, including modern ignition systems and Architectural Concrete Vessels designed to anchor a space with sculptural form and refined texture. Together, our products empower architects, builders, and designers to bring outdoor visions to life. Transforming patios, poolscapes, and gathering spaces into places people naturally gravitate toward. 
Proudly designed, manufactured, and assembled in the United States, Warming Trends® supports local Colorado commerce and trusted parts manufacturers nationwide. Every product reflects our commitment to quality, performance, and timeless outdoor living.",Product,ENGLEWOOD,Colorado,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_englewood-colorado-usa
c_7a2c47ec7183,WarmlyYours,W8488,https://www.buildersshow.com/exhibitor/warmlyyoursinc,"WarmlyYours is a radiant heating manufacturer specializing in electric floor heating, snow melting, and roof and gutter deicing systems for residential and commercial projects. Founded in 1999, the company has helped heat more than 300,000 homes and buildings across North America with solutions for bathrooms, kitchens, driveways, walkways, and outdoor living spaces. WarmlyYours also offers towel warmers, radiant panels, LED mirrors, and mirror defoggers, supported by 24/7 technical support, free project quotes, and design services for contractors, builders, and homeowners.",Product,Lake Zurich,Illinois,USA,Building Materials,s_building-materials,l_lake-zurich-illinois-usa
c_921ed9abcba1,Warmup Inc,W8247,https://www.buildersshow.com/exhibitor/warmupinc,"Warmup is a UK based manufacturing Plc, creating innovative smart controls and underfloor heating solutions. Warmup has sold more than 2 million systems in over 70 countries worldwide. Warmup, founded more than 25 years ago, is a knowledge and research driven business, making proprietary, world-leading products. Warmup Inc. is the North American arm of Warmup Plc. and based in Bethel, CT. Warmup Inc. is an active member of local and national building associations. With a field sales presence across North America, we actively support our partners in promoting and installing our heating products for comfort, primary heating and snow melting purposes.",Product,Bethel,Connecticut,USA,Building Materials,s_building-materials,l_bethel-connecticut-usa
c_ee7ef5b83ca2,Warp's®,W8267,https://www.buildersshow.com/exhibitor/flexoglassinc,"Warp's® is known for its innovative solutions in Top Quality extruded polyethylene plastic sheeting, acrylic safety glazing, storm window materials, drop cloths, lawn & garden plastic products, trash can liners, oversized storage bags, ribbed floor runners and ribbed shelf liners and an array of premium plastic products.  
Since its inception in 1924, Warp's® has transformed from a small enterprise into an industry leader, consistently setting the gold standard for excellence in plastics, proudly made in the USA.",Product,Chicago,Illinois,USA,Building Materials,s_building-materials,l_chicago-illinois-usa
c_11ba41ce022b,Washbox,S5204,https://www.buildersshow.com/exhibitor/geosentinelaustralia,"Washbox
Washbox is a global leader in professional washout and liquid waste management systems for the construction and custom home building sector. Founded by tradespeople and engineers, Washbox was created to solve one of the industry’s most persistent and overlooked challenges: uncontrolled tool washout that damages sites, risks compliance, and undermines professional standards. 
Designed specifically for modern residential and light commercial construction, Washbox products allow painters, builders, and contractors to clean tools efficiently on site while capturing and containing wash water, waste solids, and microplastic emissions. By keeping liquid waste on site and out of drainage systems, Washbox helps projects maintain clean working environments, protect surrounding communities, and uphold premium build standards. 
At NHBS, Washbox is showcasing its integrated range of practical, job ready solutions, including the Washbox Rocket mobile wash station, the ultra-portable Washbox Rover for vehicle based and residential work, and the RollerWash collar for fast, contained roller cleaning. Together, these products form a complete washout management system designed to fit seamlessly into everyday construction workflows. 
The Washbox Rocket is a battery powered, self-contained multi trade wash station that provides its own water supply and closed loop filtration system. It enables multiple trades to wash tools on site without plumbing connections, discharge points, or permanent infrastructure. Its compact, freestanding design makes it ideal for custom home builds, fit outs, and active renovation projects. 
The Washbox Rover extends this capability into ultra-portable applications, allowing professional washout to take place directly from a vehicle, driveway, or confined residential site. Built for contractors on the move, Rover delivers full containment and waste capture in a compact format suited to single family homes and small-scale projects. 
Complementing these systems, and also available as a standalone device to be used with nay garden hose, the Rollerwash collar provides painters with a simple, controlled method for washing and reusing rollers. By containing wash water and preventing splashing or runoff, it helps improve site cleanliness, extend tool life, and reduce unnecessary waste. 
All Washbox systems are designed around three core principles: efficiency, professionalism, and environmental responsibility. Every product is engineered to save time, reduce mess, and simplify compliance, while supporting higher standards of workmanship and site management. 
Washbox is also the world’s first app connected wash station platform, giving users access to a secure cloud dashboard where they can view water use, waste captured, and pollution prevented across individual projects or portfolios. This data driven approach supports transparent reporting, quality assurance, and continuous improvement for builders and contractors. 
With deployments across Australia, the United Kingdom, North America, and Europe, Washbox solutions are already trusted on hundreds of projects worldwide. The company works closely with builders, manufacturers, and supply partners to ensure its products meet real world jobsite needs and are ready for professional distribution at scale. 
For custom home builders, tradespeople, and distributors, Washbox represents the new standard in washout management: practical, proven systems that protect reputation, improve efficiency, and support better building practices.",Product,"Galston, New South Wales",,Australia,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_galston-new-south-wales-australia
